33.33, 0.46, 33.06, 1, 4819
33.33, 0.46, 33.06, 1, 4829
33.33, 0.47, 32.44, 1, 4839
33.33, 0.47, 32.44, 1, 4849
33.33, 0.47, 33.91, 1, 4859
33.33, 0.47, 33.91, 1, 4869
33.33, 0.47, 33.91, 1, 4879
33.33, 0.47, 33.91, 1, 4889
33.33, 0.47, 33.91, 1, 4899
33.33, 0.47, 33.91, 1, 4909
33.33, 0.47, 33.06, 1, 4919
33.33, 0.47, 33.06, 1, 4929
33.33, 0.47, 33.06, 1, 4939
33.33, 0.47, 33.48, 1, 4950
33.33, 0.47, 33.48, 1, 4960
33.33, 0.47, 33.48, 1, 4970
33.33, 0.46, 34.34, 1, 4980
33.33, 0.46, 34.34, 1, 4990
50.00, 0.46, 34.34, 1, 5000
50.00, 0.80, 32.65, 1, 5010
50.00, 0.80, 32.65, 1, 5020
50.00, 0.80, 32.65, 1, 5030
50.00, 0.70, 57.08, 1, 5040
50.00, 0.70, 57.08, 1, 5050
50.00, 0.70, 57.08, 1, 5060
50.00, 0.67, 52.30, 1, 5070
50.00, 0.67, 52.30, 1, 5080
50.00, 0.67, 52.30, 1, 5090
50.00, 0.67, 49.60, 1, 5100
50.00, 0.67, 49.60, 1, 5110
50.00, 0.67, 49.60, 1, 5120
50.00, 0.68, 48.63, 1, 5130
50.00, 0.68, 48.63, 1, 5140
50.00, 0.68, 48.63, 1, 5150
50.00, 0.68, 49.93, 1, 5160
50.00, 0.68, 49.93, 1, 5170
50.00, 0.68, 49.93, 1, 5180
50.00, 0.68, 50.59, 1, 5190
50.00, 0.68, 50.59, 1, 5200
50.00, 0.68, 50.59, 1, 5210
50.00, 0.68, 49.93, 1, 5220
50.00, 0.68, 49.93, 1, 5230
50.00, 0.68, 49.93, 1, 5240
50.00, 0.69, 49.27, 1, 5250
50.00, 0.69, 49.27, 1, 5260
50.00, 0.69, 49.27, 1, 5270
50.00, 0.67, 51.27, 1, 5280
50.00, 0.67, 51.27, 1, 5291
50.00, 0.67, 51.27, 1, 5301
50.00, 0.67, 49.60, 1, 5311
50.00, 0.67, 49.60, 1, 5321
50.00, 0.67, 49.60, 1, 5331
50.00, 0.68, 48.95, 1, 5341
50.00, 0.68, 48.95, 1, 5351
50.00, 0.68, 48.95, 1, 5361
50.00, 0.68, 49.93, 1, 5371
50.00, 0.68, 49.93, 1, 5381
50.00, 0.68, 49.93, 1, 5391
50.00, 0.68, 50.59, 1, 5401
50.00, 0.68, 50.59, 1, 5411
50.00, 0.68, 50.59, 1, 5421
50.00, 0.68, 49.93, 1, 5431
50.00, 0.68, 49.93, 1, 5441
50.00, 0.68, 49.93, 1, 5451
50.00, 0.69, 49.27, 1, 5462
50.00, 0.69, 49.27, 1, 5472
50.00, 0.69, 49.27, 1, 5482
50.00, 0.67, 51.27, 1, 5492
50.00, 0.67, 51.27, 1, 5502
50.00, 0.67, 51.27, 1, 5512
50.00, 0.67, 49.60, 1, 5522
50.00, 0.67, 49.60, 1, 5532
50.00, 0.67, 49.60, 1, 5542
50.00, 0.69, 48.63, 1, 5552
50.00, 0.69, 48.63, 1, 5562
50.00, 0.69, 48.63, 1, 5572
50.00, 0.69, 50.59, 1, 5582
50.00, 0.69, 50.59, 1, 5592
50.00, 0.69, 50.59, 1, 5602
50.00, 0.68, 50.59, 1, 5612
50.00, 0.68, 50.59, 1, 5622
50.00, 0.68, 50.59, 1, 5632
50.00, 0.68, 49.60, 1, 5642
50.00, 0.68, 49.60, 1, 5652
50.00, 0.68, 49.60, 1, 5662
50.00, 0.68, 49.60, 1, 5672
50.00, 0.68, 49.60, 1, 5682
50.00, 0.68, 49.60, 1, 5692
50.00, 0.68, 50.59, 1, 5702
50.00, 0.68, 50.59, 1, 5712
50.00, 0.68, 50.59, 1, 5722
50.00, 0.68, 49.93, 1, 5732
50.00, 0.68, 49.93, 1, 5742
50.00, 0.68, 49.93, 1, 5752
50.00, 0.69, 48.95, 1, 5762
50.00, 0.69, 48.95, 1, 5772
50.00, 0.69, 48.95, 1, 5782
50.00, 0.67, 51.61, 1, 5792
50.00, 0.67, 51.61, 1, 5803
50.00, 0.67, 51.61, 1, 5813
50.00, 0.67, 49.93, 1, 5823
50.00, 0.67, 49.93, 1, 5833
50.00, 0.67, 49.93, 1, 5843
50.00, 0.68, 48.95, 1, 5853
50.00, 0.68, 48.95, 1, 5863
50.00, 0.68, 48.95, 1, 5873
50.00, 0.68, 49.93, 1, 5883
50.00, 0.68, 49.93, 1, 5893
50.00, 0.68, 49.93, 1, 5903
50.00, 0.68, 50.59, 1, 5913
50.00, 0.68, 50.59, 1, 5923
50.00, 0.68, 50.59, 1, 5933
50.00, 0.68, 49.93, 1, 5943
50.00, 0.68, 49.93, 1, 5953
50.00, 0.68, 49.93, 1, 5963
50.00, 0.68, 49.27, 1, 5974
50.00, 0.68, 49.27, 1, 5984
50.00, 0.68, 49.27, 1, 5994
