6198,31.5949,0.128992,33.3333,0,0
6298,21.4988,0.28097,33.3333,1.73841,0
6399,33.8871,0.241682,33.3333,6.78647,0
6498,34.5427,0.241682,33.3333,4.52431,749.482
6599,34.5427,0.241682,33.3333,3.39323,855.431
6698,34.3227,0.241682,33.3333,2.71459,697.456
6798,34.3227,0.241682,33.3333,2.26216,584.88
6898,34.7642,0.241682,33.3333,1.93899,504.469
6998,33.6716,0.241682,33.3333,1.69662,446.929
7098,34.3227,0.241682,33.3333,1.5081,414.317
7198,35.212,0.241682,33.3333,1.35729,390.323
7298,34.3227,0.241682,33.3333,1.2339,357.004
7397,34.9873,0.241682,33.3333,1.13108,342.075
7498,34.9873,0.241682,33.3333,1.04407,327.714
7598,34.3227,0.241682,33.3333,0.969495,309.053
7697,34.9873,0.241682,33.3333,0.904862,292.88
7798,34.7642,0.241682,33.3333,0.848308,282.883
7898,34.5427,0.241682,33.3333,0.798408,271.464
7997,34.5427,0.241682,33.3333,0.754052,256.391
8098,35.4381,0.241682,33.3333,0.714365,244.063
8198,34.7642,0.241682,33.3333,0.678647,236.336
8297,34.9873,0.241682,33.3333,0.64633,232.555
8397,35.4381,0.241682,33.3333,0.616952,226.061
8497,34.7642,0.241682,33.3333,0.590128,217.223
8597,34.9873,0.241682,33.3333,0.565539,212.858
8698,34.7642,0.241682,33.3333,0.542917,207.932
8797,34.7642,0.241682,33.3333,0.522036,201.65
8897,34.5427,0.241682,33.3333,0.502701,195.007
8998,34.1042,0.241682,33.3333,0.484748,188.834
9096,34.3227,0.241682,33.3333,0.468032,183.071
9197,33.8871,0.241682,33.3333,0.452431,179.159
9298,33.6716,0.241682,33.3333,0.437837,175.489
9396,33.8871,0.241682,33.3333,0.424154,170.693
9497,33.6716,0.241682,33.3333,0.411301,166.827
15915,33.4575,0.241682,33.2048,0.399204,163.188
16014,37.546,0.151139,33.2048,0.387798,158.53
16113,35.4381,0.151138,33.2048,0.377026,166.078
16215,35.212,0.151138,33.2048,0.366836,178.336
16314,34.7642,0.151138,33.2048,0.357183,178.595
16414,34.9873,0.151138,33.2048,0.348024,174.584
16515,34.7642,0.151138,33.2048,0.339323,171.896
16614,33.8871,0.151138,33.2048,0.331047,168.792
16714,34.9873,0.151138,33.2048,0.323165,166.33
16814,34.1042,0.151138,33.2048,0.31565,167.06
16914,33.6716,0.151138,33.2048,0.308476,167.771
17015,34.9873,0.151138,33.2048,0.301621,165.044
17114,34.5427,0.151138,33.2048,0.295064,165.256
17214,34.9873,0.151138,33.2048,0.288786,165.486
17315,34.1042,0.151138,33.2048,0.282769,163.89
17413,34.3227,0.151138,33.2048,0.276999,163.255
17513,34.9873,0.151138,33.2048,0.271459,162.193
17614,34.3227,0.151138,33.2048,0.266136,159.888
17713,34.5427,0.151138,33.2048,0.261018,159.369
17813,35.4381,0.151138,33.2048,0.256093,158.031
17914,34.1042,0.151138,33.2048,0.251351,156.356
18013,34.9873,0.151138,33.2048,0.246781,157.566
18114,35.212,0.151138,33.2048,0.242374,158.711
18215,34.5427,0.151138,33.2048,0.238122,157.082
18313,35.4381,0.151138,33.2048,0.234016,155.915
18413,35.212,0.151138,33.2048,0.23005,155.924
18514,35.212,0.151138,33.2048,0.226216,155.195
