6177,28.0546,0.358069,33.3333,0,0
6277,28.0878,0.358067,33.3333,0,0
6378,33.6923,0.358069,33.3333,2.62275,0
6478,33.4803,0.358069,33.3333,1.7485,1417.74
6579,33.2697,0.358069,33.3333,1.31137,1208.72
6676,33.4803,0.358069,33.3333,1.06183,967
6777,33.6923,0.358069,33.3333,0.884856,812.853
6877,33.0606,0.358069,33.3333,0.758448,696.751
6977,33.6923,0.358069,33.3333,0.697736,620.203
7077,33.9058,0.358069,33.3333,0.620209,565.328
7177,33.0606,0.358069,33.3333,0.558188,512.978
7276,33.6923,0.358069,33.3333,0.532239,475.967
7376,33.9058,0.358069,33.3333,0.487886,448.61
7476,33.0606,0.358069,33.3333,0.450356,417.319
7576,33.4803,0.358069,33.3333,0.43767,395.072
7676,33.6923,0.358069,33.3333,0.408492,377.166
7776,33.0606,0.358069,33.3333,0.382961,354.892
7876,33.2697,0.358069,33.3333,0.376478,338.978
7976,33.2697,0.358069,33.3333,0.359098,324.817
8076,32.6466,0.358069,33.3333,0.343548,308.822
8176,33.0606,0.358069,33.3333,0.360708,296.497
8276,33.2697,0.358069,33.3333,0.35652,287.316
8376,32.6466,0.358069,33.3333,0.343207,275.188
8475,32.8529,0.358069,33.3333,0.358144,266.842
8575,32.6466,0.358069,33.3333,0.36324,259.179
8675,32.2381,0.358069,33.3333,0.376181,250.462
8775,32.4417,0.358069,33.3333,0.403835,241.606
8875,32.6466,0.358069,33.3333,0.421902,234.925
8976,31.8352,0.358069,33.3333,0.431361,226.539
9075,31.8352,0.358069,33.3333,0.468148,222.232
9175,32.8529,0.358069,33.3333,0.502482,217.529
9275,31.6357,0.358069,33.3333,0.501772,213.795
9374,31.8352,0.358069,33.3333,0.539143,214.098
9475,32.8529,0.358069,33.3333,0.568204,211.903
9574,31.4376,0.358069,33.3333,0.565623,208.077
15866,31.4376,0.358069,66.4864,0.603626,209.084
15966,59.8597,0.809036,66.4864,1.56043,207.207
16065,67.3206,0.809039,66.4864,1.69736,278.423
16166,67.3206,0.809039,66.4864,1.65269,326.258
16266,66.8518,0.809039,66.4864,1.61031,337.022
16365,67.3206,0.809039,66.4864,1.57006,329.769
16465,66.8518,0.809039,66.4864,1.53176,324.012
16566,66.8518,0.809039,66.4864,1.49529,318.53
16665,65.926,0.809039,66.4864,1.46052,312.212
16765,67.3206,0.809039,66.4864,1.44006,307.221
16864,66.8518,0.809039,66.4864,1.40806,305.55
16965,65.926,0.809039,66.4864,1.37745,302.959
17065,69.7252,0.805196,66.4864,1.36006,297.485
17164,67.7934,0.805196,66.4864,1.33173,301.132
