6626,34.9873,0.172816,33.3333,0,0
6725,8.46311,0.225022,33.3333,0,0
6825,33.8871,0.175457,33.3333,12.4351,0
6925,34.7642,0.175457,33.3333,8.29007,1731.61
7024,34.5427,0.175457,33.3333,6.21756,1912.38
7124,34.7642,0.175457,33.3333,4.97404,1551.88
7223,34.5427,0.175457,33.3333,4.14504,1300.61
7324,34.7642,0.175457,33.3333,3.55289,1121.14
7424,34.7642,0.175457,33.3333,3.10878,986.537
7523,34.7642,0.175457,33.3333,2.76336,879.384
7624,34.7642,0.175457,33.3333,2.48702,791.445
7724,34.7642,0.175457,33.3333,2.26093,719.496
7823,34.9873,0.175457,33.3333,2.07252,659.538
7924,34.7642,0.175457,33.3333,1.91309,610.52
8023,33.8871,0.175457,33.3333,1.77644,570.098
8123,34.9873,0.175457,33.3333,1.65801,536.451
8224,34.5427,0.175457,33.3333,1.55439,515.281
8323,33.4575,0.175457,33.3333,1.46295,494.057
8423,34.1042,0.175457,33.3333,1.38168,470.168
8524,34.1042,0.175457,33.3333,1.30896,454.537
8623,32.824,0.175457,33.3333,1.24351,435.044
8723,33.6716,0.175457,33.3333,1.20855,420.424
8823,32.824,0.175457,33.3333,1.15362,410.985
8923,32.824,0.175457,33.3333,1.1256,400.486
9022,32.6156,0.175457,33.3333,1.09993,387.331
9123,31.7963,0.175457,33.3333,1.08464,372.671
9223,33.2449,0.175457,33.3333,1.10204,360.688
9322,31.9991,0.175457,33.3333,1.0645,355.729
9423,32.6156,0.175457,33.3333,1.07414,352.647
9522,33.4575,0.175457,33.3333,1.06184,346.909
9622,32.2032,0.175457,33.3333,1.02645,336.096
9723,33.0337,0.175457,33.3333,1.02979,332.017
9822,33.8871,0.175457,33.3333,1.00698,328.156
9921,32.4087,0.175457,33.3333,0.976462,318.282
10022,34.3227,0.175457,33.3333,0.974937,315.779
10121,42.4619,0.055281,33.3333,0.947081,316.449
10221,35.4381,0.115999,33.3333,0.920774,324.951
10321,35.6659,0.115999,33.3333,0.895888,357.149
10421,36.1261,0.115999,33.3333,0.872312,366.834
10521,35.8952,0.115999,33.3333,0.849945,358.024
10622,36.1261,0.115999,33.3333,0.828696,350.801
10720,35.6659,0.115999,33.3333,0.808484,343.371
10821,35.6659,0.115999,33.3333,0.789235,336.842
10921,35.212,0.115999,33.3333,0.77088,330.078
11019,35.6659,0.115999,33.3333,0.75336,323.608
11119,35.212,0.115999,33.3333,0.736619,318.435
11220,35.6659,0.115999,33.3333,0.720605,313.486
11319,35.8952,0.115999,33.3333,0.705273,308.747
11420,35.8952,0.115999,33.3333,0.69058,302.783
11520,36.1261,0.115999,33.3333,0.676487,297.072
11620,35.8952,0.115999,33.3333,0.662957,291.592
11720,35.8952,0.115999,33.3333,0.649958,286.78
11820,35.6659,0.115999,33.3333,0.637459,281.709
11919,35.6659,0.115999,33.3333,0.625431,276.827
12020,34.1042,0.108031,33.3333,0.613849,272.125
12120,34.3227,0.108031,33.3333,0.602688,270.017
12219,35.212,0.108031,33.3333,0.591926,268.374
12319,33.8871,0.108031,33.3333,0.581541,264.843
12419,34.1042,0.108031,33.3333,0.571515,264.094
12518,33.8871,0.108031,33.3333,0.561828,262.231
12619,33.8871,0.108031,33.3333,0.552464,258.584
12719,33.8871,0.108031,33.3333,0.543407,254.7
12818,33.2449,0.108031,33.3333,0.534643,250.592
12918,34.3227,0.108031,33.3333,0.527561,247.634
13019,33.2449,0.108031,33.3333,0.519317,246.452
13118,33.2449,0.108031,33.3333,0.512689,245.977
13219,32.6156,0.108031,33.3333,0.506261,243.883
13317,32.824,0.108031,33.3333,0.509417,241.183
13419,32.6156,0.108031,33.3333,0.509416,238.868
13519,33.6716,0.108031,33.3333,0.512435,236.01
13618,33.6716,0.108031,33.3333,0.505114,234.444
13717,33.4575,0.108031,33.3333,0.498,232.63
13817,33.6716,0.108031,33.3333,0.491084,229.696
13916,33.2449,0.108031,33.3333,0.484356,227.136
14017,33.8871,0.108031,33.3333,0.479006,224.932
14117,33.4575,0.108031,33.3333,0.47262,223.358
14216,33.2449,0.108031,33.3333,0.466401,221.83
14317,34.5427,0.108031,33.3333,0.461493,219.231
14417,33.2449,0.108031,33.3333,0.455576,218.357
14516,34.3227,0.108031,33.3333,0.450929,218.878
14616,34.3227,0.108031,33.3333,0.445293,219.112
14717,32.6156,0.108031,33.3333,0.439795,217.737
14816,34.7642,0.108031,33.3333,0.443184,217.164
