33.27, 0.29, 33.33, 0.23, 33.33, 0, 1, 0
30.66, 0.28, 33.33, 0.23, 33.33, 0, 1, 100
38.25, 0.19, 33.33, 0.23, 33.33, 0, 1, 200
35.44, 0.20, 33.33, 0.23, 33.33, 0, 1, 300
33.69, 0.20, 33.33, 0.23, 33.33, 0, 1, 400
34.77, 0.20, 33.33, 0.23, 33.33, 0, 1, 500
35.00, 0.20, 33.33, 0.23, 33.33, 0, 1, 600
35.22, 0.20, 33.33, 0.23, 33.33, 0, 1, 700
34.34, 0.20, 33.33, 0.23, 33.33, 0, 1, 800
34.55, 0.20, 33.33, 0.23, 33.33, 0, 1, 900
34.34, 0.20, 33.33, 0.23, 33.33, 0, 1, 1000
34.34, 0.20, 33.33, 0.23, 33.33, 0, 1, 1100
34.34, 0.20, 33.33, 0.23, 33.33, 0, 1, 1200
34.55, 0.20, 33.33, 0.23, 33.33, 0, 1, 1300
34.12, 0.20, 33.33, 0.23, 33.33, 0, 1, 1400
34.34, 0.20, 33.33, 0.23, 33.33, 0, 1, 1500
34.12, 0.20, 33.33, 0.23, 33.33, 0, 1, 1600
33.91, 0.20, 33.33, 0.23, 33.33, 0, 1, 1700
33.91, 0.20, 33.33, 0.23, 33.33, 0, 1, 1801
33.69, 0.20, 33.33, 0.23, 33.33, 0, 1, 1901
33.91, 0.20, 33.33, 0.23, 33.33, 0, 1, 2001
33.69, 0.20, 33.33, 0.23, 33.33, 0, 1, 2101
33.48, 0.20, 33.33, 0.23, 33.33, 0, 1, 2201
33.48, 0.20, 33.33, 0.23, 33.33, 0, 1, 2301
33.69, 0.20, 33.33, 0.23, 33.33, 0, 1, 2401
34.55, 0.20, 33.33, 0.23, 33.33, 0, 1, 2501
32.24, 0.20, 33.33, 0.23, 33.33, 0, 1, 2601
33.06, 0.20, 33.33, 0.23, 33.33, 0, 1, 2701
34.55, 0.20, 33.33, 0.23, 33.33, 0, 1, 2801
31.64, 0.20, 33.33, 0.23, 33.33, 0, 1, 2901
34.34, 0.20, 33.33, 0.23, 33.33, 0, 1, 3001
34.77, 0.20, 33.33, 0.23, 33.33, 0, 1, 3101
32.04, 0.20, 33.33, 0.23, 33.33, 0, 1, 3201
34.77, 0.20, 33.33, 0.23, 33.33, 0, 1, 3301
35.44, 0.20, 33.33, 0.23, 33.33, 0, 1, 3401
33.06, 0.20, 33.33, 0.23, 33.33, 0, 1, 3501
34.77, 0.20, 33.33, 0.23, 33.33, 0, 1, 3601
33.91, 0.20, 33.33, 0.23, 33.33, 0, 1, 3701
33.27, 0.20, 33.33, 0.23, 33.33, 0, 1, 3801
35.22, 0.20, 33.33, 0.23, 33.33, 0, 1, 3901
33.91, 0.20, 33.33, 0.23, 33.33, 0, 1, 4001
33.27, 0.20, 33.33, 0.23, 33.33, 0, 1, 4101
33.91, 0.20, 33.33, 0.23, 33.33, 0, 1, 4201
34.12, 0.20, 33.33, 0.23, 33.33, 0, 1, 4301
32.44, 0.20, 33.33, 0.23, 33.33, 0, 1, 4401
34.12, 0.20, 33.33, 0.23, 33.33, 0, 1, 4501
34.34, 0.20, 33.33, 0.23, 33.33, 0, 1, 4601
32.44, 0.20, 33.33, 0.23, 33.33, 0, 1, 4702
33.91, 0.20, 33.33, 0.23, 33.33, 0, 1, 4802
33.91, 0.20, 33.33, 0.23, 33.33, 0, 1, 4902
32.65, 0.20, 33.33, 0.23, 33.33, 0, 1, 5002
33.91, 0.20, 33.33, 0.23, 33.33, 0, 1, 5102
33.91, 0.20, 33.33, 0.23, 33.33, 0, 1, 5202
32.65, 0.20, 33.33, 0.23, 33.33, 0, 1, 5302
33.91, 0.20, 33.33, 0.23, 33.33, 0, 1, 5402
34.12, 0.20, 33.33, 0.23, 33.33, 0, 1, 5502
32.65, 0.20, 33.33, 0.23, 33.33, 0, 1, 5602
32.44, 0.20, 33.33, 0.23, 33.33, 0, 1, 5702
33.69, 0.20, 33.33, 0.23, 33.33, 0, 1, 5802
32.65, 0.20, 33.33, 0.23, 33.33, 0, 1, 5902
32.44, 0.20, 33.33, 0.23, 33.33, 0, 1, 6002
33.48, 0.20, 33.33, 0.23, 33.33, 0, 1, 6102
32.65, 0.20, 33.33, 0.23, 33.33, 0, 1, 6202
32.24, 0.20, 33.33, 0.23, 33.33, 0, 1, 6302
33.06, 0.20, 33.33, 0.23, 33.33, 0, 1, 6402
32.24, 0.20, 33.33, 0.23, 33.33, 0, 1, 6502
31.84, 0.20, 33.33, 0.23, 33.33, 0, 1, 6602
32.85, 0.20, 33.33, 0.23, 33.33, 0, 1, 6702
31.84, 0.20, 33.33, 0.23, 33.33, 0, 1, 6802
31.44, 0.20, 33.33, 0.23, 33.33, 0, 1, 6902
32.65, 0.20, 33.33, 0.23, 33.33, 0, 1, 7002
31.84, 0.20, 33.33, 0.23, 33.33, 0, 1, 7102
31.64, 0.20, 33.33, 0.23, 33.33, 0, 1, 7202
32.65, 0.20, 33.33, 0.23, 33.33, 0, 1, 7302
31.84, 0.20, 33.33, 0.23, 33.33, 0, 1, 7402
31.44, 0.20, 33.33, 0.23, 33.33, 0, 1, 7502
34.34, 0.20, 33.33, 0.23, 33.33, 0, 1, 7602
31.84, 0.20, 33.33, 0.23, 33.33, 0, 1, 7702
32.04, 0.20, 33.33, 0.23, 33.33, 0, 1, 7802
35.00, 0.20, 33.33, 0.23, 33.33, 0, 1, 7902
32.04, 0.20, 33.33, 0.23, 33.33, 0, 1, 8002
33.27, 0.20, 33.33, 0.23, 33.33, 0, 1, 8102
35.22, 0.20, 33.33, 0.23, 33.33, 0, 1, 8202
32.24, 0.20, 33.33, 0.23, 33.33, 0, 1, 8302
33.91, 0.20, 33.33, 0.23, 33.33, 0, 1, 8402
33.06, 0.20, 33.33, 0.23, 33.33, 0, 1, 8502
33.91, 0.20, 33.33, 0.23, 33.33, 0, 1, 8602
34.12, 0.20, 33.33, 0.23, 33.33, 0, 1, 8702
33.06, 0.20, 33.33, 0.23, 33.33, 0, 1, 8802
34.12, 0.20, 33.33, 0.23, 33.33, 0, 1, 8902
33.06, 0.20, 33.33, 0.23, 33.33, 0, 1, 9002
33.06, 0.20, 33.33, 0.23, 33.33, 0, 1, 9102
34.34, 0.20, 33.33, 0.23, 33.33, 0, 1, 9202
33.06, 0.20, 33.33, 0.23, 33.33, 0, 1, 9302
33.27, 0.20, 33.33, 0.23, 33.33, 0, 1, 9402
33.48, 0.20, 33.33, 0.23, 33.33, 0, 1, 9502
33.06, 0.20, 33.33, 0.23, 33.33, 0, 1, 9602
33.06, 0.20, 33.33, 0.23, 33.33, 0, 1, 9702
33.06, 0.20, 33.33, 0.23, 33.33, 0, 1, 9802
33.06, 0.20, 33.33, 0.23, 33.33, 0, 1, 9902
32.85, 0.20, 33.33, 0.23, 33.33, 0, 1, 10002
33.06, 0.20, 33.33, 0.23, 33.33, 0, 1, 10102
32.85, 0.20, 33.33, 0.23, 33.33, 0, 1, 10202
32.65, 0.20, 33.33, 0.23, 33.33, 0, 1, 10302
33.06, 0.20, 33.33, 0.23, 33.33, 0, 1, 10402
32.65, 0.20, 33.33, 0.23, 33.33, 0, 1, 10502
32.44, 0.20, 33.33, 0.23, 33.33, 0, 1, 10602
32.65, 0.20, 33.33, 0.23, 33.33, 0, 1, 10702
32.44, 0.20, 33.33, 0.23, 33.33, 0, 1, 10802
32.24, 0.20, 33.33, 0.23, 33.33, 0, 1, 10902
32.44, 0.20, 33.33, 0.23, 33.33, 0, 1, 11002
32.04, 0.20, 33.33, 0.23, 33.33, 0, 1, 11102
31.84, 0.20, 33.33, 0.23, 33.33, 0, 1, 11202
32.24, 0.20, 33.33, 0.23, 33.33, 0, 1, 11302
31.84, 0.20, 33.33, 0.23, 33.33, 0, 1, 11402
31.64, 0.20, 33.33, 0.23, 33.33, 0, 1, 11502
32.85, 0.20, 33.33, 0.23, 33.33, 0, 1, 11602
32.44, 0.20, 33.33, 0.23, 33.33, 0, 1, 11702
31.64, 0.20, 33.33, 0.23, 33.33, 0, 1, 11802
32.65, 0.20, 33.33, 0.23, 33.33, 0, 1, 11902
31.64, 0.20, 33.33, 0.23, 33.33, 0, 1, 12002
32.04, 0.20, 33.33, 0.23, 33.33, 0, 1, 12102
32.44, 0.20, 33.33, 0.23, 33.33, 0, 1, 12202
32.24, 0.20, 33.33, 0.23, 33.33, 0, 1, 12302
33.27, 0.20, 33.33, 0.23, 33.33, 0, 1, 12402
32.44, 0.20, 33.33, 0.23, 33.33, 0, 1, 12502
32.24, 0.20, 33.33, 0.23, 33.33, 0, 1, 12602
33.69, 0.20, 33.33, 0.23, 33.33, 0, 1, 12702
32.65, 0.20, 33.33, 0.23, 33.33, 0, 1, 12802
